,date,username,tweet,hashtags
276,2022-12-29 09:28:09,yanilastri1,KUHP Buatan Anak bangsa demi kemajuan Bangsa  #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/k3LS28frWZ,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
277,2022-12-29 09:27:39,yanilastri1,UU KUHP demi kemajuan bangsa  #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/XvCeZU1Vlk,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
278,2022-12-29 09:27:19,win66936088,@sikodoksakit Provokator bs dipidana jika apa yang ia ucapkan mengandung muatan yg melanggar ketentuan peraturan perundang-undangan KUHP.  provokasi terkait larangan penghasutan dan larangan atas konten tertentu,[]
279,2022-12-29 09:21:55,wiggins_eko,UU KUHP DEMI KEMAJUAN BANGSA #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/HJET5dWi37,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
280,2022-12-29 09:21:44,wiggins_eko,Pengesahan RUU KUHP sempurnakan tata regulasi hukum #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/O35ufbdSzq,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
281,2022-12-29 09:21:35,wiggins_eko,KUHP BUATAN ANAK BANGSA DEMI KEMAJUAN BANGSA #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/lAxOX003gW,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
282,2022-12-29 09:21:31,alleySych,@yuzinatalia @Muhamma70248080 @CCICPolri @SetwapresRI @nu_online Klu dipikir sdh benar ada Pasal di KUHP tentang penghinanaan trhdp kepala negara  Simbol2 negara dg mudah mereka lecehkan.  Saatnya org2 ngawur sperti ini di berikan kursus Ahlaq dan budi pekerti,[]
283,2022-12-29 09:21:27,wiggins_eko,PENGTINGNYA PENGESAHAN UU KUHP #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/OKvx8VECbV,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
284,2022-12-29 09:21:18,wiggins_eko,PAHAMI ISI KUHP SEBELUM KRITIK #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/ZZvhUkBIiE,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
285,2022-12-29 09:21:00,wiggins_eko,Pengesahan KUHP justru demi menjaga keadaan berdemokrasi  #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/yQmy7K23lO,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
286,2022-12-29 09:20:48,wiggins_eko,PAHAMI ISI KUHP SEBELUM KRITIK #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/cRZIisXeCu,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
287,2022-12-29 09:20:34,wiggins_eko,Penghinaan presiden pasal 218 uu KUHP #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/uHGlw9njMN,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
288,2022-12-29 09:20:18,wiggins_eko,Pengesahan RUU KUHP sempurnakan tata regulasi hukum #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/5iFtYQDgof,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
289,2022-12-29 09:20:07,BukuProgresif,"@knkfumi Hadehhh, baru lahir bisa langsung kena pasal KUHP nnti 😭",[]
290,2022-12-29 09:20:07,wiggins_eko,Kuhp Baru tidak untuk membungkam demokrasi #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/uA3q3nMcZy,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
291,2022-12-29 09:19:58,wiggins_eko,Kuhp Baru tidak untuk membungkam demokrasi #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/J7k7xkmcp0,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
292,2022-12-29 09:19:50,wiggins_eko,KUHP BARU HARAPAN DI TENGAH KETIDAKPASTIAN PENEGAKAN HUKUM PIDANA #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/UB4wrXiFpA,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
293,2022-12-29 09:19:43,wiggins_eko,KUHP BUATAN ANAK BANGSA DEMI KEMAJUAN BANGSA #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/l5TCzmvD6a,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
294,2022-12-29 09:19:35,wiggins_eko,RUU RKUHP YANG DIRANCANG DAN DIJADIKAN UU KUHP MENJADI KEBANGKITAN INDONESIA MAJU #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/csSmGgTiph,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
295,2022-12-29 09:19:28,wiggins_eko,UU KUHP DEMI KEMAJUAN BANGSA #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/i52mOL3O6W,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
296,2022-12-29 09:18:08,BagasShepard,PENGTINGNYA PENGESAHAN UU KUHP #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/dSNodWsq1j,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
297,2022-12-29 09:17:51,BagasShepard,PAHAMI ISI KUHP SEBELUM KRITIK #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/tAiI2JdwJK,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
298,2022-12-29 09:17:32,maaanmancik,KUHP baru langsung bisa diaplikasikan 😅🤭,[]
299,2022-12-29 09:17:09,BagasShepard,Penghinaan presiden pasal 218 uu KUHP #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/khuUfp4L8u,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
300,2022-12-29 09:16:59,vetjutus,KUHP Baru Tidak Untuk Membungkam Demokrasi #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/gL5BQNAHpl,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
301,2022-12-29 09:16:56,vetjutus,KUHP Baru Harapan Di tengah ketidakpastian penegakan hukum pidana #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/eTzRQNiyQm,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
302,2022-12-29 09:16:54,vetjutus,Pengesahan RUU KUHP Sempurnakan Tata regulasi Hukum #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/IMZ1zza5tR,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
303,2022-12-29 09:16:50,vetjutus,RUU KUHP Disahkan merupakan moment bersejarah #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/EmdZzjRUgQ,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
304,2022-12-29 09:16:17,BagasShepard,Pengesahan KUHP justru demi menjaga keadaan berdemokrasi  #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/omMhK2rJH4,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
305,2022-12-29 09:16:11,Brotosembilang,RT GlowingIndoo: yuhuasx refaabdi Langkah Besar Bangsa Untuk KUHP  https://t.co/NrF60dxrr1 #DukungPengesahanKUHP #KUHPKemajuanIndonesia #…,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia']"
306,2022-12-29 09:16:11,Brotosembilang,RT SuciAzz36839148: refaabdi KUHP baru penting bagi bangsa Indonesia #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntu…,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntu']"
307,2022-12-29 09:16:11,Brotosembilang,RT thecatman96: ESukaseh refaabdi Revisi KUHP tidak membatasi kritik dan membuat Presiden anti kritik #DukungPengesahanKUHP #KUHPKemajua…,"['dukungpengesahankuhp', 'kuhpkemajua']"
308,2022-12-29 09:16:11,Brotosembilang,ESukaseh refaabdi Pengesahan KUHP wujud manifestasi reformasi hukum  https://t.co/NrF60dxrr1 #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
309,2022-12-29 09:16:11,Brotosembilang,yuhuasx refaabdi Langkah Besar Bangsa Untuk KUHP  https://t.co/NrF60dxrr1 #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
310,2022-12-29 09:15:56,BagasShepard,Pengesahan RUU KUHP sempurnakan tata regulasi hukum #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/VuIeosRKbs,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
311,2022-12-29 09:15:40,BagasShepard,Kuhp Baru tidak untuk membungkam demokrasi #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/E9yvCB4zaM,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
312,2022-12-29 09:15:19,BagasShepard,KUHP BARU HARAPAN DI TENGAH KETIDAKPASTIAN PENEGAKAN HUKUM PIDANA #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/9xPEJww7yu,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
313,2022-12-29 09:14:36,BagasShepard,KUHP BUATAN ANAK BANGSA DEMI KEMAJUAN BANGSA #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/ua6eqTWTSh,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
314,2022-12-29 09:14:14,nkribersatu6,Pengesahan KUHP baru akan membawa Indonesia ke Paradigma Modern hukum pidana #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/wMqByXE0mb,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
315,2022-12-29 09:14:13,nkribersatu6,KUHP baru bawa Indonesia ke paradigma modern hukum pidana #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/eDua5Q8w1H,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
316,2022-12-29 09:14:13,nkribersatu6,Pengesahan KUHP merupakan wujud Manifestasi Reformasi Hukum..!! #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/VoxN89PVqK,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
317,2022-12-29 09:14:13,nkribersatu6,UU KUHP Demi Kemajuan Bangsa  #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/f1XRvMk9lj,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
318,2022-12-29 09:14:12,nkribersatu6,KUHP buatan anak bangsa demi kemajuan bangsa. #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/Co2U2LctEG,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
319,2022-12-29 09:14:12,nkribersatu6,KUHP Buatan Anak Bangsa Demi Kemajuan Bangsa  #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/oh4cY3NdsZ,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
320,2022-12-29 09:14:12,nkribersatu6,Pengesahan RUU KUHP Tonggak kemajuan Indonesia #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/A65CLirsQ3,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
321,2022-12-29 09:14:12,nkribersatu6,KUHP Baru Untuk Memberi Kebebasan Demokrasi  #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/ALJWAWyGhK,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
322,2022-12-29 09:14:10,nkribersatu6,Pengesahaan RUU KUHP Tonggak baru menuju kemajuan bangsa Indonesia #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/IUWGre6iZr,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
323,2022-12-29 09:14:10,nkribersatu6,Hapus warisan kolonialisme dan dukung KUHP buatan bangsa #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/uRhvZmow6X,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
324,2022-12-29 09:14:10,nkribersatu6,KUHP Baru tidak untuk membungkam demokrasi #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/1RCbeftngB,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
325,2022-12-29 09:14:09,nkribersatu6,Pengesahan RUU KUHP Sempurnakan Tata Regulasi Hukum  #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/Y9IXkHNOJx,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
326,2022-12-29 09:14:08,nkribersatu6,"RUU KUHP DIsahkan, Menkumham : Momen Bersejarah  Dukung Pengesahan KUHP  #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/DF40u2YMgI","['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
327,2022-12-29 09:14:06,nkribersatu6,KUHP Untuk Keadilan di Indonesia  #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/e76LklI6nl,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
328,2022-12-29 09:14:05,nkribersatu6,UU KUHP untuk kebangkitan Indonesia maju #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/xEe6G0UAx0,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
329,2022-12-29 09:14:05,nkribersatu6,KUHP ini telah melalui banyak pembahasan bersama para ahli dan DPR yg  nantinya akan menghapus KUHP warisan kolonialisme #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/CQvyvQzcub,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
330,2022-12-29 09:14:04,nkribersatu6,KUHP Baru Harapan Ditengah Ketidakpastian Penegakkan Hukum Pidana  #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/pk3pk8Q835,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
331,2022-12-29 09:14:04,nkribersatu6,Yuk kita memahami dan mendukung RKUHP yg akan menggatikan KUHP Kolonialisme #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/7JVIRVrr6n,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
332,2022-12-29 09:13:59,BagasShepard,RUU RKUHP YANG DIRANCANG DAN DIJADIKAN UU KUHP MENJADI KEBANGKITAN INDONESIA MAJU #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/vHKqhd0Yu5,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
333,2022-12-29 09:13:39,BagasShepard,UU KUHP DEMI KEMAJUAN BANGSA #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/DnpDuuTPI5,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
334,2022-12-29 09:13:37,ricko_liquid,Dukung pengesahan KUHP #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/W6xDEpVQqW,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
335,2022-12-29 09:13:37,ricko_liquid,Dukung pengesahan KUHP #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/GJ6FaBFWo4,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
336,2022-12-29 09:13:37,ricko_liquid,Dukung pengesahan KUHP #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/JxBgEYdToi,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
337,2022-12-29 09:13:37,ricko_liquid,Dukung pengesahan KUHP #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/uWCjHfwJLz,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
338,2022-12-29 09:13:37,ricko_liquid,Dukung pengesahan KUHP #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/QtgGQ3Miyt,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
339,2022-12-29 09:13:08,JagaPancasila75,KUHP buatan anak bangsa demi kemajuan bangsa  #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/HmPpwygQgZ,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
340,2022-12-29 09:12:51,JagaPancasila75,KUHP baru tidak untuk membungkam demokrasi  #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/m2TL8yIGbc,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
341,2022-12-29 09:12:31,JagaPancasila75,RUU KUHP demi kemajuan bangsa  #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/2nRkp4GYJb,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
342,2022-12-29 09:10:17,Elizabe91164520,Terbaik! KUHP menyesuaikan kebudayaan bangsa #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/snS7YDnq0f,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
343,2022-12-29 09:10:16,Elizabe91164520,"Dukung KUHP, banyak sekali manfaat didalamnya #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/tL6VwWtaOA","['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
344,2022-12-29 09:10:15,Elizabe91164520,"Kita bangga adanya KUHP, produk asli anak bangsa #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/oBWUTxqNEa","['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
345,2022-12-29 09:10:15,Elizabe91164520,Mendukung KUHP buatan anak bangsa #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/1mOF5zQgO5,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
346,2022-12-29 09:10:14,Elizabe91164520,"KUHP untuk masa depan bangsa, mantap #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/0lSbXm36OQ","['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
347,2022-12-29 09:10:13,Elizabe91164520,Dukung kebangkitan Indonesia dengan KUHP buatan anak bangsa #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/t7Wy09yNMt,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
348,2022-12-29 09:10:12,Elizabe91164520,Mantap! KUHP berikan perlindungan kebebasan beragama dan berkeyakinan #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/f6XxHuKESw,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
349,2022-12-29 09:10:12,Elizabe91164520,"KUHP juga baik untuk investasi di Indoensia, mantap #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/dIGvhhiixy","['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
350,2022-12-29 09:10:11,Elizabe91164520,Tebaik! KUHP kedepankan keadilan rehabilitatif #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum  https://t.co/b2JmlaqJaj,"['dukungpengesahankuhp', 'kuhpkemajuanindonesia', 'langkahbesarbangsauntukkuhp', 'kuhpreformasihukum']"
